second;src;dst;packetcount;src_ratio;dst_ratio;src_duration_ratio;dst_duration_ratio;TotalPacketDuration;TotalPacketLenght;src_packet_ratio;dst_packet_ratio;DioCount;DisCount;DaoCount;OtherMsg;label
136.0;16;30;5;0.35714287;0.35714287;0.033870056;0.033870056;0.0182952880859375;411;0.49045345;0.49045345;0;0;0;5;1
136.0;15;12;1;0.071428575;0.071428575;0.0032768361;0.0032768361;0.00177001953125;23;0.0274463;0.0274463;0;0;0;1;1
136.0;3;32;1;0.071428575;0.35714287;0.055536725;0.94415253;0.029998779296875;37;0.044152744;0.22076373;0;0;0;6;1
136.0;6;32;1;0.071428575;0.35714287;0.037005648;0.94415253;0.019989013671875;37;0.044152744;0.22076373;0;0;0;6;1
136.0;8;32;1;0.071428575;0.35714287;0.018531073;0.94415253;0.010009765625;37;0.044152744;0.22076373;0;0;0;6;1
136.0;9;32;1;0.071428575;0.35714287;0.09254237;0.94415253;0.04998779296875;37;0.044152744;0.22076373;0;0;0;4;1
136.0;14;32;1;0.071428575;0.35714287;0.74053675;0.94415253;0.4000091552734375;37;0.044152744;0.22076373;0;0;0;1;1
137.0;40;49;1;1.0;1.0;1.0;1.0;1.5500030517578125;96;1.0;1.0;1;0;0;0;1
138.0;47;49;1;0.5;0.5;0.97002774;0.97002774;0.0800018310546875;96;0.68085104;0.68085104;1;0;0;0;1
138.0;16;18;1;0.5;0.5;0.029972248;0.029972248;0.002471923828125;45;0.31914893;0.31914893;0;0;0;1;1
139.0;18;16;1;0.5;0.5;0.41432226;0.41432226;0.002471923828125;45;0.36885247;0.36885247;0;0;0;1;1
139.0;16;30;1;0.5;0.5;0.58567774;0.58567774;0.0034942626953125;77;0.63114756;0.63114756;0;0;0;6;1
140.0;16;30;4;0.36842105;0.21052632;0.17276032;0.106050886;0.01513671875;344;0.48315603;0.30496454;0;0;0;10;1
140.0;1;2;1;0.05263158;0.10526316;0.012401111;0.024802223;0.00177001953125;23;0.020390071;0.040780142;0;0;0;6;1
140.0;30;16;5;0.2631579;0.2631579;0.10188155;0.10188155;0.0145416259765625;293;0.25975177;0.25975177;0;0;0;5;1
140.0;7;2;1;0.05263158;0.10526316;0.012401111;0.024802223;0.00177001953125;23;0.020390071;0.040780142;0;0;0;5;1
140.0;48;49;1;0.05263158;0.05263158;0.14004704;0.14004704;0.019989013671875;96;0.08510638;0.08510638;1;0;0;1;1
140.0;0;32;1;0.05263158;0.21052632;0.14015394;0.56050885;0.0200042724609375;37;0.03280142;0.13120568;0;0;0;7;1
140.0;2;32;1;0.05263158;0.21052632;0.21017747;0.56050885;0.029998779296875;37;0.03280142;0.13120568;0;0;0;7;1
140.0;16;26;3;0.36842105;0.15789473;0.17276032;0.06670943;0.009521484375;201;0.48315603;0.17819148;0;0;0;6;1
140.0;12;32;1;0.05263158;0.21052632;0.14004704;0.56050885;0.019989013671875;37;0.03280142;0.13120568;0;0;0;5;1
140.0;14;32;1;0.05263158;0.21052632;0.07013042;0.56050885;0.010009765625;37;0.03280142;0.13120568;0;0;0;2;1
141.0;26;16;3;0.42857143;0.42857143;0.06331704;0.06331704;0.0084991455078125;169;0.355042;0.355042;0;0;0;3;1
141.0;44;49;1;0.14285715;0.2857143;0.0;0.8939411;0.0;96;0.20168068;0.40336135;1;0;0;0;1
141.0;33;49;1;0.14285715;0.2857143;0.8939411;0.8939411;0.1199951171875;96;0.20168068;0.40336135;1;0;0;0;1
141.0;16;22;2;0.2857143;0.2857143;0.042741843;0.042741843;0.0057373046875;115;0.24159664;0.24159664;0;0;0;4;1
142.0;22;16;2;0.4;0.4;0.36548224;0.36548224;0.0054931640625;107;0.3474026;0.3474026;0;0;0;2;1
142.0;16;27;3;0.6;0.6;0.6345178;0.6345178;0.0095367431640625;201;0.6525974;0.6525974;0;0;0;6;1
143.0;27;16;3;0.6;0.6;0.056296747;0.056296747;0.0084991455078125;169;0.5451613;0.5451613;0;0;0;3;1
143.0;42;49;1;0.2;0.2;0.9273297;0.9273297;0.1399993896484375;96;0.30967742;0.30967742;1;0;0;1;1
143.0;16;20;1;0.2;0.2;0.01637356;0.01637356;0.002471923828125;45;0.14516129;0.14516129;0;0;0;1;1
144.0;20;16;1;0.11111111;0.11111111;0.013967926;0.013967926;0.002471923828125;45;0.1119403;0.1119403;0;0;0;1;1
144.0;9;10;1;0.11111111;0.11111111;0.010001725;0.010001725;0.00177001953125;23;0.05721393;0.05721393;0;0;0;2;1
144.0;1;32;1;0.11111111;0.5555556;0.16951199;0.9041214;0.029998779296875;37;0.0920398;0.460199;0;0;0;7;1
144.0;4;32;1;0.11111111;0.5555556;0.0;0.9041214;0.0;37;0.0920398;0.460199;0;0;0;7;1
144.0;47;49;1;0.11111111;0.11111111;0.056475256;0.056475256;0.0099945068359375;96;0.23880596;0.23880596;1;0;0;0;1
144.0;5;32;1;0.11111111;0.5555556;0.4520607;0.9041214;0.0800018310546875;37;0.0920398;0.460199;0;0;0;6;1
144.0;13;32;1;0.11111111;0.5555556;0.056475256;0.9041214;0.0099945068359375;37;0.0920398;0.460199;0;0;0;3;1
144.0;14;32;1;0.11111111;0.5555556;0.22607346;0.9041214;0.040008544921875;37;0.0920398;0.460199;0;0;0;3;1
144.0;16;17;1;0.11111111;0.11111111;0.015433695;0.015433695;0.0027313232421875;53;0.1318408;0.1318408;0;0;0;3;1
145.0;16;17;1;0.5;0.25;0.4993046;0.27399164;0.0030059814453125;62;0.5;0.2897196;0;0;0;4;1
145.0;17;16;2;0.5;0.5;0.5006954;0.5006954;0.0054931640625;107;0.5;0.5;0;0;0;2;1
145.0;16;18;1;0.5;0.25;0.4993046;0.22531293;0.002471923828125;45;0.5;0.21028037;0;0;0;2;1
146.0;18;16;1;0.33333334;0.33333334;0.2535211;0.2535211;0.002471923828125;45;0.21634616;0.21634616;0;0;0;2;1
146.0;16;30;2;0.6666667;0.6666667;0.74647886;0.74647886;0.0072784423828125;163;0.78365386;0.78365386;0;0;0;12;1
147.0;16;30;3;0.4;0.3;0.47209877;0.3674074;0.0113525390625;258;0.5085537;0.40124416;0;0;0;15;1
147.0;30;16;5;0.5;0.5;0.4706173;0.4706173;0.0145416259765625;293;0.45567653;0.45567653;0;0;0;10;1
147.0;5;6;1;0.1;0.1;0.05728395;0.05728395;0.00177001953125;23;0.035769828;0.035769828;0;0;0;3;1
147.0;16;31;1;0.4;0.1;0.47209877;0.10469136;0.00323486328125;69;0.5085537;0.10730949;0;0;0;5;1
148.0;16;31;3;0.2857143;0.21428572;0.048395723;0.037058823;0.0105743408203125;234;0.40079364;0.30952382;0;0;0;8;1
148.0;31;16;4;0.2857143;0.2857143;0.04037433;0.04037433;0.0115203857421875;231;0.30555555;0.30555555;0;0;0;4;1
148.0;3;32;1;0.071428575;0.42857143;0.1402139;0.91122997;0.040008544921875;37;0.0489418;0.2936508;0;0;0;7;1
148.0;7;32;1;0.071428575;0.42857143;0.07005347;0.91122997;0.019989013671875;37;0.0489418;0.2936508;0;0;0;6;1
148.0;9;32;1;0.071428575;0.42857143;0.035080213;0.91122997;0.010009765625;37;0.0489418;0.2936508;0;0;0;5;1
148.0;10;32;1;0.071428575;0.42857143;0.035026737;0.91122997;0.0099945068359375;37;0.0489418;0.2936508;0;0;0;6;1
148.0;11;32;1;0.071428575;0.42857143;0.1402139;0.91122997;0.040008544921875;37;0.0489418;0.2936508;0;0;0;4;1
148.0;15;32;1;0.071428575;0.42857143;0.4906417;0.91122997;0.1399993896484375;37;0.0489418;0.2936508;0;0;0;6;1
148.0;16;29;1;0.2857143;0.071428575;0.048395723;0.011336898;0.00323486328125;69;0.40079364;0.09126984;0;0;0;5;1
149.0;16;29;3;0.44444445;0.33333334;0.48250565;0.3910835;0.0105743408203125;234;0.5027027;0.42162162;0;0;0;8;1
149.0;29;16;4;0.44444445;0.5555556;0.42607224;0.5174944;0.0115203857421875;231;0.41621622;0.4972973;0;0;0;4;1
149.0;16;18;1;0.44444445;0.11111111;0.48250565;0.09142212;0.002471923828125;45;0.5027027;0.08108108;0;0;0;3;1
149.0;18;16;1;0.11111111;0.5555556;0.09142212;0.5174944;0.002471923828125;45;0.08108108;0.4972973;0;0;0;3;1
150.0;43;49;1;0.5;0.5;0.99517643;0.99517643;0.5099945068359375;96;0.68085104;0.68085104;1;0;0;0;1
150.0;16;18;1;0.5;0.5;0.004823582;0.004823582;0.002471923828125;45;0.31914893;0.31914893;0;0;0;4;1
151.0;18;16;1;0.25;0.25;0.19354838;0.19354838;0.002471923828125;45;0.16666667;0.16666667;0;0;0;4;1
151.0;16;31;3;0.75;0.75;0.8064516;0.8064516;0.0102996826171875;225;0.8333333;0.8333333;0;0;0;11;1
152.0;16;31;4;0.2857143;0.2857143;0.050207812;0.050207812;0.013824462890625;303;0.40079364;0.40079364;0;0;0;15;1
152.0;31;16;4;0.2857143;0.2857143;0.041839845;0.041839845;0.0115203857421875;231;0.30555555;0.30555555;0;0;0;8;1
152.0;0;32;1;0.071428575;0.42857143;0.07265171;0.90795237;0.0200042724609375;37;0.0489418;0.2936508;0;0;0;8;1
152.0;2;32;1;0.071428575;0.42857143;0.145248;0.90795237;0.0399932861328125;37;0.0489418;0.2936508;0;0;0;8;1
152.0;6;32;1;0.071428575;0.42857143;0.07265171;0.90795237;0.0200042724609375;37;0.0489418;0.2936508;0;0;0;7;1
152.0;8;32;1;0.071428575;0.42857143;0.145248;0.90795237;0.0399932861328125;37;0.0489418;0.2936508;0;0;0;7;1
152.0;12;32;1;0.071428575;0.42857143;0.07265171;0.90795237;0.0200042724609375;37;0.0489418;0.2936508;0;0;0;6;1
152.0;14;32;1;0.071428575;0.42857143;0.39950123;0.90795237;0.1100006103515625;37;0.0489418;0.2936508;0;0;0;4;1
153.0;16;31;2;0.5;0.25;0.52605146;0.29001883;0.007049560546875;156;0.53984064;0.31075698;0;0;0;17;1
153.0;31;16;4;0.5;0.5;0.47394854;0.47394854;0.0115203857421875;231;0.46015936;0.46015936;0;0;0;12;1
153.0;16;22;2;0.5;0.25;0.52605146;0.23603265;0.0057373046875;115;0.53984064;0.22908367;0;0;0;6;1
154.0;22;16;2;0.5;0.5;0.4483188;0.4483188;0.0054931640625;107;0.42125985;0.42125985;0;0;0;4;1
154.0;16;31;2;0.5;0.5;0.5516812;0.5516812;0.0067596435546875;147;0.5787402;0.5787402;0;0;0;19;1
155.0;16;31;3;0.5555556;0.33333334;0.58662283;0.38048247;0.010589599609375;234;0.60172415;0.40344828;0;0;0;22;1
155.0;31;16;4;0.44444445;0.44444445;0.4133772;0.4133772;0.011505126953125;231;0.39827585;0.39827585;0;0;0;16;1
155.0;16;22;2;0.5555556;0.22222222;0.58662283;0.20614035;0.0057373046875;115;0.60172415;0.19827586;0;0;0;8;1
156.0;16;22;1;0.4;0.2;0.029351113;0.013610118;0.003021240234375;62;0.49116609;0.21908127;0;0;0;9;1
156.0;22;16;2;0.4;0.4;0.024676932;0.024676932;0.0054779052734375;107;0.37809187;0.37809187;0;0;0;6;1
156.0;13;32;1;0.2;0.2;0.94597197;0.94597197;0.209991455078125;37;0.13074204;0.13074204;0;0;0;4;1
156.0;16;30;1;0.4;0.2;0.029351113;0.015740996;0.0034942626953125;77;0.49116609;0.2720848;0;0;0;16;1
157.0;16;30;4;0.45454547;0.36363637;0.5085941;0.437197;0.01513671875;344;0.53507566;0.47317743;0;0;0;20;1
157.0;30;16;5;0.45454547;0.54545456;0.4200088;0.4914059;0.0145416259765625;293;0.40302613;0.46492434;0;0;0;15;1
157.0;16;20;1;0.45454547;0.09090909;0.5085941;0.07139709;0.002471923828125;45;0.53507566;0.061898213;0;0;0;2;1
157.0;20;16;1;0.09090909;0.54545456;0.07139709;0.4914059;0.002471923828125;45;0.061898213;0.46492434;0;0;0;2;1
158.0;16;31;4;1.0;1.0;1.0;1.0;0.013824462890625;303;1.0;1.0;0;0;0;26;1
159.0;31;16;4;0.5;0.5;0.08722273;0.08722273;0.0115203857421875;231;0.4125;0.4125;0;0;0;20;1
159.0;43;44;1;0.125;0.125;0.032578558;0.032578558;0.004302978515625;102;0.18214285;0.18214285;1;0;0;0;1
159.0;16;21;2;0.25;0.25;0.04736599;0.04736599;0.006256103515625;131;0.23392858;0.23392858;0;0;0;5;1
159.0;37;49;1;0.125;0.125;0.8328327;0.8328327;0.1100006103515625;96;0.17142858;0.17142858;1;0;0;0;1
160.0;16;21;1;0.21428572;0.071428575;0.03117253;0.011287515;0.003265380859375;70;0.26618704;0.10071942;0;0;0;6;1
160.0;21;16;3;0.21428572;0.21428572;0.029379187;0.029379187;0.0084991455078125;169;0.24316546;0.24316546;0;0;0;3;1
160.0;11;7;1;0.14285715;0.071428575;0.14436415;0.006118466;0.00177001953125;23;0.086330935;0.033093527;0;0;0;2;1
160.0;1;32;1;0.071428575;0.42857143;0.10369745;0.9333298;0.029998779296875;37;0.05323741;0.31942445;0;0;0;8;1
160.0;4;32;1;0.071428575;0.42857143;0.03460098;0.9333298;0.010009765625;37;0.05323741;0.31942445;0;0;0;8;1
160.0;5;32;1;0.071428575;0.42857143;0.17284667;0.9333298;0.0500030517578125;37;0.05323741;0.31942445;0;0;0;7;1
160.0;10;32;1;0.071428575;0.42857143;0.034548234;0.9333298;0.0099945068359375;37;0.05323741;0.31942445;0;0;0;7;1
160.0;11;32;1;0.14285715;0.42857143;0.14436415;0.9333298;0.0399932861328125;37;0.086330935;0.31942445;0;0;0;5;1
160.0;15;32;1;0.071428575;0.42857143;0.4493908;0.9333298;0.1300048828125;37;0.05323741;0.31942445;0;0;0;7;1
160.0;16;22;2;0.21428572;0.14285715;0.03117253;0.019885015;0.0057525634765625;115;0.26618704;0.16546762;0;0;0;11;1
160.0;45;49;1;0.071428575;0.071428575;0.0;0.0;0.0;96;0.1381295;0.1381295;1;0;0;0;1
161.0;22;16;2;0.5;0.5;0.46684006;0.46684006;0.0054779052734375;107;0.44957983;0.44957983;0;0;0;8;1
161.0;16;28;2;0.5;0.5;0.53316;0.53316;0.006256103515625;131;0.55042017;0.55042017;0;0;0;5;1
162.0;16;28;1;0.5;0.16666667;0.5287648;0.18189509;0.0032806396484375;70;0.5432432;0.1891892;0;0;0;6;1
162.0;28;16;3;0.5;0.5;0.4712352;0.4712352;0.0084991455078125;169;0.45675677;0.45675677;0;0;0;3;1
162.0;16;26;2;0.5;0.33333334;0.5287648;0.3468697;0.006256103515625;131;0.5432432;0.35405406;0;0;0;8;1
163.0;16;26;1;0.375;0.125;0.095259294;0.047852214;0.0032806396484375;70;0.37543252;0.121107265;0;0;0;9;1
163.0;26;16;3;0.375;0.375;0.12397062;0.12397062;0.0084991455078125;169;0.29238755;0.29238755;0;0;0;6;1
163.0;47;49;1;0.125;0.25;0.72935677;0.78077006;0.0500030517578125;96;0.16608997;0.33217993;1;0;0;0;1
163.0;16;25;2;0.375;0.25;0.095259294;0.04740708;0.0032501220703125;147;0.37543252;0.25432527;0;0;0;6;1
163.0;42;49;1;0.125;0.25;0.05141331;0.78077006;0.0035247802734375;96;0.16608997;0.33217993;1;0;0;1;1
164.0;16;25;2;0.21428572;0.14285715;0.023678476;0.017066233;0.007049560546875;156;0.28091398;0.20967741;0;0;0;8;1
164.0;25;16;4;0.2857143;0.2857143;0.027889624;0.027889624;0.0115203857421875;231;0.31048387;0.31048387;0;0;0;4;1
164.0;7;2;1;0.14285715;0.071428575;0.052713234;0.004285028;0.00177001953125;23;0.08064516;0.030913979;0;0;0;6;1
164.0;44;49;1;0.071428575;0.071428575;0.07262384;0.07262384;0.029998779296875;96;0.12903225;0.12903225;1;0;0;0;1
164.0;0;32;1;0.071428575;0.35714287;0.07262384;0.871523;0.029998779296875;37;0.049731184;0.24865592;0;0;0;9;1
164.0;3;32;1;0.071428575;0.35714287;0.0;0.871523;0.0;37;0.049731184;0.24865592;0;0;0;8;1
164.0;6;32;1;0.071428575;0.35714287;0.024195634;0.871523;0.0099945068359375;37;0.049731184;0.24865592;0;0;0;8;1
164.0;7;32;1;0.14285715;0.35714287;0.052713234;0.871523;0.0200042724609375;37;0.08064516;0.24865592;0;0;0;7;1
164.0;9;32;1;0.071428575;0.35714287;0.7262753;0.871523;0.3000030517578125;37;0.049731184;0.24865592;0;0;0;6;1
164.0;16;23;1;0.21428572;0.071428575;0.023678476;0.0066122417;0.0027313232421875;53;0.28091398;0.07123656;0;0;0;6;1
165.0;16;23;1;0.5;0.25;0.54198474;0.25063613;0.0030059814453125;62;0.56504065;0.25203252;0;0;0;7;1
165.0;23;16;2;0.5;0.5;0.45801526;0.45801526;0.0054931640625;107;0.43495935;0.43495935;0;0;0;2;1
165.0;16;30;1;0.5;0.25;0.54198474;0.2913486;0.0034942626953125;77;0.56504065;0.31300813;0;0;0;21;1
166.0;16;30;4;0.53333336;0.26666668;0.1295917;0.067731805;0.01513671875;344;0.5715548;0.30388692;0;0;0;25;1
166.0;36;49;1;0.06666667;0.13333334;0.49221632;0.80540764;0.1100006103515625;96;0.08480565;0.1696113;1;0;0;0;1
166.0;30;16;5;0.33333334;0.33333334;0.06500068;0.06500068;0.0145263671875;293;0.25883391;0.25883391;0;0;0;20;1
166.0;35;49;1;0.06666667;0.13333334;0.31319132;0.80540764;0.0699920654296875;96;0.08480565;0.1696113;1;0;0;0;1
166.0;16;31;4;0.53333336;0.26666668;0.1295917;0.061859895;0.013824462890625;303;0.5715548;0.26766783;0;0;0;30;1
167.0;31;16;4;0.5714286;0.5714286;0.52797204;0.52797204;0.0115203857421875;231;0.5065789;0.5065789;0;0;0;24;1
167.0;16;25;3;0.42857143;0.42857143;0.47202796;0.47202796;0.0102996826171875;225;0.49342105;0.49342105;0;0;0;11;1
168.0;16;25;1;0.25;0.083333336;0.028000738;0.010655965;0.0035247802734375;78;0.31691298;0.12807882;0;0;0;12;1
168.0;25;16;4;0.33333334;0.33333334;0.034827936;0.034827936;0.0115203857421875;231;0.37931034;0.37931034;0;0;0;8;1
168.0;2;32;1;0.083333336;0.41666666;0.18138205;0.93717134;0.05999755859375;37;0.060755335;0.30377668;0;0;0;9;1
168.0;8;32;1;0.083333336;0.41666666;0.12090599;0.93717134;0.0399932861328125;37;0.060755335;0.30377668;0;0;0;8;1
168.0;12;32;1;0.083333336;0.41666666;0.030214965;0.93717134;0.0099945068359375;37;0.060755335;0.30377668;0;0;0;7;1
168.0;13;32;1;0.083333336;0.41666666;0.030261094;0.93717134;0.010009765625;37;0.060755335;0.30377668;0;0;0;5;1
168.0;14;32;1;0.083333336;0.41666666;0.5744072;0.93717134;0.19000244140625;37;0.060755335;0.30377668;0;0;0;5;1
168.0;16;22;2;0.25;0.16666667;0.028000738;0.017344773;0.0057373046875;115;0.31691298;0.18883416;0;0;0;13;1
169.0;22;16;2;0.4;0.4;0.3478261;0.3478261;0.0054931640625;107;0.32228917;0.32228917;0;0;0;10;1
169.0;16;25;3;0.6;0.6;0.65217394;0.65217394;0.0102996826171875;225;0.67771083;0.67771083;0;0;0;15;1
170.0;16;25;1;0.42857143;0.14285715;0.44607484;0.16947909;0.0035247802734375;78;0.4551887;0.18396227;0;0;0;16;1
170.0;25;16;4;0.5714286;0.5714286;0.55392516;0.55392516;0.0115203857421875;231;0.5448113;0.5448113;0;0;0;12;1
170.0;16;24;2;0.42857143;0.2857143;0.44607484;0.27659574;0.0057525634765625;115;0.4551887;0.2712264;0;0;0;4;1
171.0;24;16;2;0.6666667;0.6666667;0.6896552;0.6896552;0.0054931640625;107;0.70394737;0.70394737;0;0;0;2;1
171.0;16;18;1;0.33333334;0.33333334;0.31034482;0.31034482;0.002471923828125;45;0.29605263;0.29605263;0;0;0;5;1
172.0;18;16;1;0.125;0.125;0.0053765224;0.0053765224;0.002471923828125;45;0.09955752;0.09955752;0;0;0;5;1
172.0;1;32;1;0.125;0.5;0.065248415;0.9352826;0.029998779296875;37;0.081858404;0.32743362;0;0;0;9;1
172.0;4;32;1;0.125;0.5;0.021771597;0.9352826;0.010009765625;37;0.081858404;0.32743362;0;0;0;9;1
172.0;5;32;1;0.125;0.5;0.13049683;0.9352826;0.05999755859375;37;0.081858404;0.32743362;0;0;0;8;1
172.0;11;32;1;0.125;0.5;0.71776575;0.9352826;0.3300018310546875;37;0.081858404;0.32743362;0;0;0;6;1
172.0;16;30;2;0.25;0.25;0.015830873;0.015830873;0.0072784423828125;163;0.36061946;0.36061946;0;0;0;27;1
172.0;46;49;1;0.125;0.125;0.043510005;0.043510005;0.0200042724609375;96;0.21238938;0.21238938;1;0;0;0;1
173.0;16;30;4;0.5;0.33333334;0.5476;0.3968;0.01513671875;344;0.5701863;0.42732918;0;0;0;31;1
173.0;30;16;5;0.41666666;0.5;0.3808;0.4524;0.0145263671875;293;0.36397517;0.42981365;0;0;0;25;1
173.0;16;24;2;0.5;0.16666667;0.5476;0.1508;0.0057525634765625;115;0.5701863;0.14285715;0;0;0;6;1
173.0;24;16;1;0.083333336;0.5;0.0716;0.4524;0.0027313232421875;53;0.06583851;0.42981365;0;0;0;3;1
174.0;24;16;2;0.33333334;0.33333334;0.2843602;0.2843602;0.0054931640625;107;0.2609756;0.2609756;0;0;0;5;1
174.0;16;29;4;0.6666667;0.6666667;0.7156398;0.7156398;0.013824462890625;303;0.7390244;0.7390244;0;0;0;12;1
175.0;29;16;4;0.5714286;0.5714286;0.54710144;0.54710144;0.0115203857421875;231;0.5347222;0.5347222;0;0;0;8;1
175.0;16;28;3;0.42857143;0.42857143;0.45289856;0.45289856;0.0095367431640625;201;0.4652778;0.4652778;0;0;0;9;1
176.0;28;16;3;0.3;0.3;0.024420185;0.024420185;0.0084991455078125;169;0.3262548;0.3262548;0;0;0;6;1
176.0;7;32;1;0.1;0.4;0.05747731;0.94817835;0.0200042724609375;37;0.071428575;0.2857143;0;0;0;8;1
176.0;9;32;1;0.1;0.4;0.028716736;0.94817835;0.0099945068359375;37;0.071428575;0.2857143;0;0;0;7;1
176.0;10;32;1;0.1;0.4;0.14367136;0.94817835;0.0500030517578125;37;0.071428575;0.2857143;0;0;0;8;1
176.0;15;32;1;0.1;0.4;0.7183129;0.94817835;0.25;37;0.071428575;0.2857143;0;0;0;8;1
176.0;16;28;3;0.3;0.3;0.027401464;0.027401464;0.0095367431640625;201;0.3880309;0.3880309;0;0;0;12;1
177.0;39;40;1;0.125;0.125;0.15562914;0.15562914;0.004302978515625;102;0.16831683;0.16831683;1;0;0;0;1
177.0;28;16;3;0.375;0.375;0.30739513;0.30739513;0.0084991455078125;169;0.27887788;0.27887788;0;0;0;9;1
177.0;16;30;4;0.5;0.5;0.53697574;0.53697574;0.0148468017578125;335;0.5528053;0.5528053;0;0;0;35;1
178.0;16;30;2;0.4;0.2;0.3516129;0.2;0.007568359375;172;0.42455623;0.25443786;0;0;0;37;1
178.0;30;16;5;0.5;0.5;0.38387096;0.38387096;0.0145263671875;293;0.43343195;0.43343195;0;0;0;30;1
178.0;48;49;1;0.1;0.1;0.26451612;0.26451612;0.010009765625;96;0.14201184;0.14201184;1;0;0;1;1
178.0;16;23;2;0.4;0.2;0.3516129;0.15161291;0.0057373046875;115;0.42455623;0.17011835;0;0;0;9;1
179.0;23;16;2;0.5;0.5;0.4477612;0.4477612;0.0054931640625;107;0.42125985;0.42125985;0;0;0;4;1
179.0;16;29;2;0.5;0.5;0.5522388;0.5522388;0.00677490234375;147;0.5787402;0.5787402;0;0;0;14;1
180.0;16;29;2;0.23076923;0.15384616;0.019767238;0.013568045;0.007080078125;156;0.3318584;0.2300885;0;0;0;16;1
180.0;29;16;4;0.30769232;0.30769232;0.022077315;0.022077315;0.0115203857421875;231;0.34070796;0.34070796;0;0;0;12;1
180.0;0;32;1;0.07692308;0.46153846;0.038306333;0.95815545;0.019989013671875;37;0.054572273;0.32743362;0;0;0;10;1
180.0;2;32;1;0.07692308;0.46153846;0.019182408;0.95815545;0.010009765625;37;0.054572273;0.32743362;0;0;0;10;1
180.0;3;32;1;0.07692308;0.46153846;0.057488743;0.95815545;0.029998779296875;37;0.054572273;0.32743362;0;0;0;9;1
180.0;6;32;1;0.07692308;0.46153846;0.038306333;0.95815545;0.019989013671875;37;0.054572273;0.32743362;0;0;0;9;1
180.0;8;32;1;0.07692308;0.46153846;0.095824316;0.95815545;0.0500030517578125;37;0.054572273;0.32743362;0;0;0;9;1
180.0;14;32;1;0.07692308;0.46153846;0.7090473;0.95815545;0.3699951171875;37;0.054572273;0.32743362;0;0;0;6;1
180.0;16;31;1;0.23076923;0.07692308;0.019767238;0.0061991927;0.00323486328125;69;0.3318584;0.10176991;0;0;0;31;1
181.0;16;31;3;0.5;0.375;0.54545456;0.4178206;0.010589599609375;234;0.5674157;0.43820226;0;0;0;34;1
181.0;31;16;4;0.5;0.5;0.45454547;0.45454547;0.0115203857421875;231;0.43258426;0.43258426;0;0;0;28;1
181.0;16;29;1;0.5;0.125;0.54545456;0.12763396;0.00323486328125;69;0.5674157;0.12921348;0;0;0;17;1
182.0;16;29;4;0.44444445;0.44444445;0.1449832;0.1449832;0.013824462890625;303;0.48095238;0.48095238;0;0;0;21;1
182.0;29;16;4;0.44444445;0.44444445;0.12081933;0.12081933;0.0115203857421875;231;0.36666667;0.36666667;0;0;0;16;1
182.0;34;49;1;0.11111111;0.11111111;0.7341975;0.7341975;0.07000732421875;96;0.15238096;0.15238096;1;0;0;1;1
183.0;16;29;3;0.44444445;0.33333334;0.48250565;0.3910835;0.0105743408203125;234;0.5027027;0.42162162;0;0;0;24;1
183.0;29;16;4;0.44444445;0.5555556;0.42607224;0.5174944;0.0115203857421875;231;0.41621622;0.4972973;0;0;0;20;1
183.0;16;19;1;0.44444445;0.11111111;0.48250565;0.09142212;0.002471923828125;45;0.5027027;0.08108108;0;0;0;1;1
183.0;19;16;1;0.11111111;0.5555556;0.09142212;0.5174944;0.002471923828125;45;0.08108108;0.4972973;0;0;0;1;1
184.0;4;32;1;0.14285715;0.5714286;0.02382338;0.97730416;0.0099945068359375;37;0.106017195;0.42406878;0;0;0;10;1
184.0;5;32;1;0.14285715;0.5714286;0.16687277;0.97730416;0.07000732421875;37;0.106017195;0.42406878;0;0;0;9;1
184.0;12;32;1;0.14285715;0.5714286;0.02382338;0.97730416;0.0099945068359375;37;0.106017195;0.42406878;0;0;0;8;1
184.0;13;32;1;0.14285715;0.5714286;0.7627846;0.97730416;0.32000732421875;37;0.106017195;0.42406878;0;0;0;6;1
184.0;16;28;3;0.42857143;0.42857143;0.022695862;0.022695862;0.009521484375;201;0.57593125;0.57593125;0;0;0;15;1
185.0;28;16;3;0.375;0.375;0.31327334;0.31327334;0.0084991455078125;169;0.28644067;0.28644067;0;0;0;12;1
185.0;16;30;5;0.625;0.625;0.6867266;0.6867266;0.0186309814453125;421;0.7135593;0.7135593;0;0;0;42;1
186.0;16;30;1;0.4;0.1;0.41405508;0.11775878;0.0037841796875;86;0.4208211;0.1260997;0;0;0;43;1
186.0;48;44;1;0.1;0.1;0.13390313;0.13390313;0.004302978515625;102;0.14956012;0.14956012;1;0;0;0;1
186.0;30;16;5;0.5;0.5;0.45204177;0.45204177;0.0145263671875;293;0.42961878;0.42961878;0;0;0;35;1
186.0;16;28;3;0.4;0.3;0.41405508;0.2962963;0.009521484375;201;0.4208211;0.2947214;0;0;0;18;1
187.0;16;28;1;0.42857143;0.14285715;0.41328672;0.14965035;0.003265380859375;70;0.40570176;0.15350877;0;0;0;19;1
187.0;28;16;3;0.42857143;0.42857143;0.38951048;0.38951048;0.0084991455078125;169;0.37061402;0.37061402;0;0;0;15;1
187.0;36;35;1;0.14285715;0.14285715;0.1972028;0.1972028;0.004302978515625;102;0.2236842;0.2236842;1;0;0;0;1
187.0;16;24;2;0.42857143;0.2857143;0.41328672;0.26363635;0.0057525634765625;115;0.40570176;0.25219297;0;0;0;8;1
